timestamp_epoch,power_w,gpu_util,mem_copy_util
1776581188.881469,70.270000,99,40
1776581189.969248,70.270000,99,40
1776581191.056453,70.270000,99,40
1776581192.144401,70.270000,99,40
1776581193.231456,70.270000,99,40
1776581194.319387,70.270000,99,40
1776581195.413841,70.270000,99,40
1776581196.496699,70.270000,99,40
1776581197.577253,70.270000,99,40
1776581198.657502,70.270000,99,40
1776581199.740921,70.270000,99,40
1776581200.829242,70.270000,99,40
1776581201.918757,70.270000,99,40
1776581203.006536,70.270000,99,40
1776581204.093677,70.270000,99,40
1776581205.187452,70.270000,99,40
1776581206.274512,70.270000,99,40
1776581207.370653,70.270000,99,40
1776581208.460914,70.270000,99,40
1776581209.551653,70.270000,99,40
1776581210.636059,70.270000,99,40
1776581211.719800,70.270000,99,40
1776581212.809978,69.771000,98,100
1776581213.895031,69.771000,98,100
1776581214.982496,69.771000,98,100
1776581216.070658,69.771000,98,100
1776581217.153827,69.771000,98,100
1776581218.237669,69.771000,98,100
1776581219.318707,69.771000,98,100
1776581220.414946,69.771000,98,100
1776581221.495413,69.771000,98,100
1776581222.588689,69.771000,98,100
1776581223.669183,69.771000,98,100
1776581224.751168,69.771000,98,100
1776581225.838268,69.771000,98,100
1776581226.918256,69.771000,98,100
1776581228.005117,69.771000,98,100
1776581229.089167,69.771000,98,100
1776581230.191850,69.771000,98,100
1776581231.277338,69.771000,98,100
1776581232.374729,69.771000,98,100
1776581233.463485,69.771000,98,100
1776581234.545861,69.771000,98,100
1776581235.634897,69.771000,98,100
1776581236.718623,69.771000,98,100
1776581237.879587,69.771000,98,100
1776581239.016351,69.771000,98,100
1776581240.140481,69.771000,98,100
1776581241.258186,69.771000,98,100
1776581242.350291,70.607000,98,100
1776581243.439008,70.607000,98,100
1776581244.526304,70.607000,98,100
1776581245.615553,70.607000,98,100
1776581246.707190,70.607000,98,100
1776581247.792207,70.607000,98,100
1776581248.875325,70.607000,98,100
1776581249.961246,70.607000,98,100
1776581251.045695,70.607000,98,100
1776581252.133657,70.607000,98,100
1776581253.215786,70.607000,98,100
1776581254.298779,70.607000,98,100
1776581255.386798,70.607000,98,100
1776581256.469341,70.607000,98,100
1776581257.560544,70.607000,98,100
1776581258.644119,70.607000,98,100
1776581259.726181,70.607000,98,100
1776581260.808494,70.607000,98,100
1776581261.898828,70.607000,98,100
1776581262.985822,70.607000,98,100
1776581264.076586,70.607000,98,100
1776581265.165984,70.607000,98,100
1776581266.250867,70.607000,98,100
1776581267.340299,70.607000,98,100
1776581268.427723,70.607000,98,100
1776581269.514123,70.607000,98,100
1776581270.604237,70.607000,98,100
1776581271.690769,70.607000,98,100
1776581272.774529,65.218000,98,100
1776581273.860795,65.218000,98,100
1776581274.947189,65.218000,98,100
1776581276.031592,65.218000,98,100
1776581277.113897,65.218000,98,100
1776581278.203960,65.218000,98,100
1776581279.294695,65.218000,98,100
1776581280.442399,65.218000,98,100
1776581281.523845,65.218000,98,100
1776581282.605660,65.218000,98,100
1776581283.689866,65.218000,98,100
1776581284.782474,65.218000,98,100
