timestamp_epoch,power_w,gpu_util,mem_copy_util
1776367472.048083,66.234000,98,91
1776367474.240883,66.234000,98,91
1776367476.245080,66.234000,98,91
1776367478.301090,66.234000,98,91
1776367480.490242,66.234000,98,91
1776367482.517766,69.636000,97,91
1776367484.524533,69.636000,97,91
1776367486.585593,69.636000,97,91
1776367488.773769,69.636000,97,91
1776367490.769346,69.636000,97,91
1776367492.823637,69.636000,97,91
1776367494.825343,69.636000,97,91
1776367496.868120,69.636000,97,91
1776367499.443063,69.636000,97,91
1776367501.681323,69.636000,97,91
1776367503.866415,69.636000,97,91
1776367505.867455,69.636000,97,91
1776367507.878381,69.636000,97,91
1776367509.878186,69.636000,97,91
1776367512.452384,66.383000,97,100
1776367514.686960,66.383000,97,100
1776367517.255888,66.383000,97,100
1776367519.497349,66.383000,97,100
1776367521.781974,66.383000,97,100
1776367523.781691,66.383000,97,100
1776367525.969578,66.383000,97,100
1776367527.968675,66.383000,97,100
1776367530.153017,66.383000,97,100
1776367532.185395,66.383000,97,100
1776367534.257083,66.383000,97,100
1776367536.262130,66.383000,97,100
1776367538.324345,66.383000,97,100
1776367540.338475,66.383000,97,100
1776367542.526347,32.702000,0,0
1776367544.530256,32.702000,0,0
1776367547.166451,32.702000,0,0
1776367549.813709,32.702000,0,0
1776367552.225655,32.702000,0,0
1776367554.665687,32.702000,0,0
1776367556.659936,32.702000,0,0
1776367558.683717,32.702000,0,0
1776367560.680605,32.702000,0,0
1776367562.969056,32.702000,0,0
1776367564.967169,32.702000,0,0
1776367567.186246,32.702000,0,0
1776367569.805584,32.702000,0,0
1776367571.815995,32.702000,0,96
1776367574.228061,70.785000,96,96
1776367576.228312,70.785000,96,96
1776367578.804356,70.785000,96,96
1776367581.034854,70.785000,96,96
1776367583.621780,70.785000,96,96
1776367585.815729,70.785000,96,96
1776367587.632206,70.785000,96,96
1776367589.632700,70.785000,96,96
1776367591.821267,70.785000,96,96
1776367593.825208,70.785000,96,96
1776367596.015029,70.785000,96,96
1776367598.069001,70.785000,96,96
1776367600.113379,70.785000,96,96
1776367602.318414,70.262000,94,57
1776367604.318238,70.262000,94,57
1776367606.319467,70.262000,94,57
1776367608.513008,70.262000,94,57
1776367610.510872,70.262000,94,57
1776367612.801972,70.262000,94,57
