timestamp_epoch,power_w,gpu_util,mem_copy_util
1776577644.812023,36.898000,0,0
1776577645.898789,36.898000,0,0
1776577646.987661,36.898000,0,0
1776577648.071112,36.898000,0,0
1776577649.159469,36.898000,0,0
1776577650.274838,36.898000,0,0
1776577651.368806,36.898000,0,0
1776577652.461753,36.898000,0,0
1776577653.569807,36.898000,0,0
1776577654.656706,36.898000,0,0
1776577655.737275,36.898000,0,0
1776577656.818957,36.898000,0,0
1776577657.898963,36.898000,0,0
1776577658.981048,36.898000,0,0
1776577660.086776,36.898000,0,0
1776577661.175406,36.898000,0,0
1776577662.259193,36.898000,0,0
1776577663.340235,36.898000,0,0
1776577664.427891,36.898000,0,0
1776577665.510037,36.898000,0,0
1776577666.609048,36.898000,0,0
1776577667.697585,36.898000,0,0
1776577668.781811,36.898000,0,0
1776577669.863716,36.898000,0,0
1776577670.951573,36.898000,0,0
1776577672.035476,36.898000,0,0
1776577673.119744,35.736000,0,100
1776577674.202539,35.736000,0,100
1776577675.298320,35.736000,0,100
1776577676.385669,35.736000,0,100
1776577677.473324,35.736000,0,100
1776577678.556960,35.736000,0,100
1776577679.644713,35.736000,0,100
1776577680.731160,35.736000,0,100
1776577681.817034,35.736000,0,100
1776577682.907347,35.736000,0,100
1776577683.999658,35.736000,0,100
1776577685.084158,35.736000,0,100
1776577686.167928,35.736000,0,100
1776577687.248990,35.736000,0,100
1776577688.329353,35.736000,0,100
1776577689.410151,35.736000,0,100
1776577690.497374,35.736000,0,100
1776577691.581026,35.736000,0,100
1776577692.664594,35.736000,0,100
1776577693.746676,35.736000,0,100
1776577694.827318,35.736000,0,100
1776577695.908875,35.736000,0,100
1776577696.992846,35.736000,0,100
1776577698.077045,35.736000,0,100
1776577699.163470,35.736000,0,100
1776577700.253764,35.736000,0,100
1776577701.344112,35.736000,0,100
1776577702.440513,71.290000,97,100
1776577703.551615,71.290000,97,100
1776577704.640351,71.290000,97,100
1776577705.725851,71.290000,97,100
1776577706.813616,71.290000,97,100
1776577707.899714,71.290000,97,100
1776577708.989454,71.290000,97,100
1776577710.118485,71.290000,97,100
1776577711.201246,71.290000,97,100
1776577712.285627,71.290000,97,100
1776577713.366412,71.290000,97,100
1776577714.453680,71.290000,97,100
1776577715.538590,71.290000,97,100
1776577716.624681,71.290000,97,100
1776577717.711488,71.290000,97,100
1776577718.799340,71.290000,97,100
1776577719.878206,71.290000,97,100
1776577720.957812,71.290000,97,100
1776577722.040213,71.290000,97,100
1776577723.122637,71.290000,97,100
1776577724.201412,71.290000,97,100
1776577725.284495,71.290000,97,100
1776577726.367060,71.290000,97,100
1776577727.449920,71.290000,97,100
1776577728.531438,71.290000,97,100
1776577729.613723,71.290000,97,100
1776577730.704924,71.290000,97,100
1776577731.789041,71.290000,97,100
1776577732.875778,70.412000,97,100
1776577733.964376,70.412000,97,100
1776577735.067704,70.412000,97,100
1776577736.150980,70.412000,97,100
1776577737.237094,70.412000,97,100
1776577738.320724,70.412000,97,100
1776577739.406236,70.412000,97,100
1776577740.495201,70.412000,97,100
1776577741.577746,70.412000,97,100
1776577742.657981,70.412000,97,100
1776577743.745726,70.412000,97,100
1776577744.832576,70.412000,97,100
1776577745.915640,70.412000,97,100
1776577747.003264,70.412000,97,100
1776577748.088200,70.412000,97,100
1776577749.171800,70.412000,97,100
1776577750.257164,70.412000,97,100
1776577751.339011,70.412000,97,100
1776577752.421519,70.412000,97,100
1776577753.508512,70.412000,97,100
1776577754.588183,70.412000,97,100
1776577755.673783,70.412000,97,100
1776577756.754563,70.412000,97,100
1776577757.838342,70.412000,97,100
1776577758.945346,70.412000,97,100
1776577760.026341,70.412000,97,100
1776577761.108099,70.412000,97,100
1776577762.191125,70.607000,97,100
1776577763.272008,70.607000,97,100
1776577764.360233,70.607000,97,100
1776577765.439682,70.607000,97,100
1776577766.523277,70.607000,97,100
1776577767.613636,70.607000,97,100
1776577768.703757,70.607000,97,100
1776577769.788629,70.607000,97,100
1776577770.872024,70.607000,97,100
1776577771.955666,70.607000,97,100
1776577773.038539,70.607000,97,100
1776577774.128589,70.607000,97,100
1776577775.216188,70.607000,97,100
1776577776.301398,70.607000,97,100
1776577777.389889,70.607000,97,100
1776577778.472129,70.607000,97,100
1776577779.556409,70.607000,97,100
1776577780.646923,70.607000,97,100
1776577781.738459,70.607000,97,100
1776577782.829371,70.607000,97,100
1776577783.916583,70.607000,97,100
1776577784.996984,70.607000,97,100
1776577786.077216,70.607000,97,100
1776577787.156018,70.607000,97,100
1776577788.237794,70.607000,97,100
1776577789.323996,70.607000,97,100
1776577790.407502,70.607000,97,100
